postcode,invoeding,afname,"congestiemanagement invoeding","congestiemanagement afname"
1014AK,0,3,0,0
1014AM,0,3,0,0
1014AN,0,3,0,0
1014AP,0,3,0,0
1014AR,0,3,0,0
1014AS,0,3,0,0
1014AT,0,3,0,0
1014AV,0,3,0,0
1014AW,0,3,0,0
1014AX,0,3,0,0
1014AZ,0,3,0,0
1014BA,0,3,0,0
1014BB,0,3,0,0
1014BC,0,3,0,0
1014BD,0,3,0,0
1014BE,0,3,0,0
1014BG,0,3,0,0
1014BH,0,3,0,0
1014BJ,0,3,0,0
1014BK,0,3,0,0
1014BL,0,3,0,0
1014BM,0,3,0,0
1014BN,0,3,0,0
1014BP,0,3,0,0
1014BS,0,3,0,0
1014BT,0,3,0,0
1014BV,0,3,0,0
1014BW,0,3,0,0
1014BX,0,3,0,0
1014BZ,0,3,0,0
1014CB,0,3,0,0
1014CC,0,3,0,0
1014CE,0,3,0,0
1014DA,0,3,0,0
1014DB,0,3,0,0
1014DC,0,3,0,0
1014DD,0,3,0,0
1014ZA,0,3,0,0
1014ZB,0,3,0,0
1014ZC,0,3,0,0
1014ZE,0,3,0,0
1014ZG,0,3,0,0
1014ZJ,0,3,0,0
1014ZK,0,3,0,0
1014ZL,0,3,0,0
1014ZP,0,3,0,0
1015AA,0,3,0,0
1015AB,0,3,0,0
1015AC,0,3,0,0
1015AD,0,2,0,0
1015AE,0,2,0,0
1015AG,0,2,0,0
1015AH,0,2,0,0
1015AJ,0,2,0,0
1015AK,0,3,0,0
1015AL,0,3,0,0
1015AM,0,3,0,0
1015AN,0,3,0,0
1015AP,0,2,0,0
1015AR,0,3,0,0
1015AS,0,2,0,0
1015AT,0,2,0,0
1015AV,0,2,0,0
1015AW,0,2,0,0
1015AZ,0,3,0,0
1015BA,0,3,0,0
1015BB,0,3,0,0
1015BC,0,3,0,0
1015BD,0,3,0,0
1015BE,0,2,0,0
1015BG,0,2,0,0
1015BH,0,2,0,0
1015BJ,0,2,0,0
1015BK,0,2,0,0
1015BL,0,2,0,0
1015BM,0,2,0,0
1015BN,0,3,0,0
1015BP,0,2,0,0
1015BR,0,2,0,0
1015BS,0,2,0,0
1015BT,0,2,0,0
1015BV,0,2,0,0
1015BW,0,2,0,0
1015BX,0,2,0,0
1015BZ,0,2,0,0
1015CA,0,2,0,0
1015CB,0,2,0,0
1015CC,0,2,0,0
1015CD,0,2,0,0
1015CE,0,2,0,0
1015CG,0,2,0,0
1015CH,0,2,0,0
1015CJ,0,2,0,0
1015CK,0,2,0,0
1015CL,0,2,0,0
1015CN,0,2,0,0
1015CP,0,2,0,0
1015CR,0,2,0,0
1015CS,0,2,0,0
1015CT,0,2,0,0
1015CV,0,2,0,0
1015CW,0,2,0,0
1015CX,0,2,0,0
1015CZ,0,2,0,0
1015DA,0,2,0,0
1015DB,0,2,0,0
1015DC,0,2,0,0
1015DD,0,2,0,0
1015DE,0,2,0,0
1015DG,0,2,0,0
1015DH,0,2,0,0
1015DJ,0,2,0,0
1015DK,0,2,0,0
1015DL,0,2,0,0
1015DM,0,2,0,0
1015DN,0,2,0,0
1015DP,0,2,0,0
1015DR,0,2,0,0
1015DS,0,2,0,0
1015DT,0,2,0,0
1015DV,0,3,0,0
1015DW,0,3,0,0
1015DX,0,3,0,0
1015DZ,0,3,0,0
1015EA,0,3,0,0
1015EB,0,2,0,0
1015GA,0,3,0,0
1015GB,0,2,0,0
1015GC,0,2,0,0
1015GD,0,3,0,0
1015GE,0,3,0,0
1015GG,0,3,0,0
1015GH,0,3,0,0
1015GJ,0,3,0,0
1015GK,0,3,0,0
1015GL,0,3,0,0
1015GM,0,3,0,0
1015GN,0,3,0,0
1015GP,0,3,0,0
1015GR,0,3,0,0
1015GS,0,3,0,0
1015GT,0,3,0,0
1015GV,0,3,0,0
1015GW,0,3,0,0
1015GX,0,3,0,0
1015GZ,0,3,0,0
1015HB,0,3,0,0
1015HC,0,2,0,0
1015HD,0,2,0,0
1015HE,0,3,0,0
1015HG,0,3,0,0
1015HH,0,3,0,0
1015HJ,0,3,0,0
1015HK,0,3,0,0
1015HL,0,3,0,0
1015HM,0,3,0,0
1015HN,0,3,0,0
1015HP,0,3,0,0
1015HR,0,3,0,0
1015HS,0,3,0,0
1015HT,0,3,0,0
1015HV,0,3,0,0
1015HW,0,3,0,0
1015HX,0,3,0,0
1015HZ,0,3,0,0
1015JA,0,3,0,0
1015JB,0,3,0,0
1015JC,0,3,0,0
1015JD,0,3,0,0
1015JE,0,3,0,0
1015JG,0,3,0,0
1015JH,0,3,0,0
1015JJ,0,3,0,0
1015JK,0,3,0,0
1015JL,0,3,0,0
1015JM,0,3,0,0
1015JN,0,3,0,0
1015JP,0,3,0,0
1015JR,0,3,0,0
1015JS,0,3,0,0
1015JT,0,3,0,0
1015JV,0,3,0,0
1015JW,0,3,0,0
1015JX,0,3,0,0
1015JZ,0,3,0,0
1015KA,0,3,0,0
1015KB,0,3,0,0
1015KC,0,3,0,0
1015KD,0,3,0,0
1015KE,0,3,0,0
1015KG,0,3,0,0
1015KH,0,3,0,0
1015KJ,0,3,0,0
1015KK,0,3,0,0
1015KL,0,3,0,0
1015KM,0,3,0,0
1015KN,0,3,0,0
1015KP,0,3,0,0
1015KR,0,3,0,0
1015KS,0,3,0,0
1015KT,0,3,0,0
1015KV,0,3,0,0
1015KW,0,3,0,0
1015KX,0,3,0,0
1015KZ,0,3,0,0
1015LA,0,3,0,0
1015LB,0,3,0,0
1015LC,0,3,0,0
1015LD,0,3,0,0
1015LE,0,3,0,0
1015LG,0,3,0,0
1015LH,0,3,0,0
1015LJ,0,3,0,0
1015LK,0,3,0,0
1015LL,0,3,0,0
1015LM,0,3,0,0
1015LN,0,3,0,0
1015LP,0,3,0,0
1015LR,0,3,0,0
1015LS,0,3,0,0
1015LT,0,3,0,0
1015LV,0,3,0,0
1015LW,0,3,0,0
1015LX,0,3,0,0
1015LZ,0,3,0,0
1015MA,0,3,0,0
1015MB,0,3,0,0
1015MD,0,3,0,0
1015ME,0,3,0,0
1015MG,0,3,0,0
1015MH,0,3,0,0
1015MJ,0,3,0,0
1015MK,0,3,0,0
1015ML,0,3,0,0
1015MN,0,3,0,0
1015MP,0,3,0,0
1015MR,0,3,0,0
1015MS,0,3,0,0
1015MT,0,3,0,0
1015MV,0,3,0,0
1015MX,0,3,0,0
1015MZ,0,3,0,0
1015NA,0,3,0,0
1015NB,0,3,0,0
1015NC,0,3,0,0
1015ND,0,3,0,0
1015NE,0,3,0,0
1015NG,0,3,0,0
1015NH,0,3,0,0
1015NJ,0,3,0,0
1015NK,0,3,0,0
1015NL,0,3,0,0
1015NP,0,3,0,0
1015NR,0,3,0,0
1015NS,0,3,0,0
1015NT,0,3,0,0
1015NV,0,3,0,0
1015NW,0,3,0,0
1015NX,0,3,0,0
1015NZ,0,3,0,0
1015PA,0,3,0,0
1015PB,0,3,0,0
1015PC,0,3,0,0
1015PD,0,3,0,0
1015PE,0,3,0,0
1015PG,0,3,0,0
1015PH,0,3,0,0
1015PJ,0,3,0,0
1015PK,0,3,0,0
1015PL,0,3,0,0
1015PM,0,3,0,0
1015PN,0,3,0,0
1015PP,0,3,0,0
1015PR,0,3,0,0
1015PS,0,3,0,0
1015PT,0,3,0,0
1015PV,0,3,0,0
1015PW,0,3,0,0
1015PX,0,3,0,0
1015PZ,0,3,0,0
1015RA,0,3,0,0
1015RB,0,3,0,0
1015RC,0,3,0,0
1015RD,0,3,0,0
1015RE,0,3,0,0
1015RG,0,3,0,0
1015RH,0,3,0,0
1015RJ,0,3,0,0
1015RK,0,3,0,0
1015RL,0,3,0,0
1015RM,0,3,0,0
1015RN,0,3,0,0
1015RR,0,3,0,0
1015RS,0,3,0,0
1015RT,0,3,0,0
1015RV,0,3,0,0
1015RW,0,3,0,0
1015RX,0,3,0,0
1015RZ,0,3,0,0
1015SB,0,3,0,0
1015SC,0,3,0,0
1015SE,0,3,0,0
1015SG,0,3,0,0
1015SH,0,2,0,0
1015SJ,0,2,0,0
1015SK,0,2,0,0
1015SL,0,3,0,0
1015SM,0,3,0,0
1015SN,0,3,0,0
1015SP,0,2,0,0
1015SR,0,2,0,0
1015ST,0,2,0,0
1015SV,0,2,0,0
1015SW,0,3,0,0
1015SX,0,3,0,0
1015SZ,0,3,0,0
1015TA,0,2,0,0
1015TB,0,3,0,0
1015TC,0,3,0,0
1015TD,0,3,0,0
1015TE,0,3,0,0
1015TH,0,2,0,0
1015TJ,0,2,0,0
1015TK,0,2,0,0
1015TL,0,2,0,0
1015TM,0,2,0,0
1015TN,0,2,0,0
1015TP,0,3,0,0
1015TR,0,2,0,0
1015TS,0,2,0,0
1015TT,0,2,0,0
1015TV,0,2,0,0
1015TW,0,3,0,0
1015TX,0,3,0,0
1015TZ,0,3,0,0
1015VA,0,3,0,0
1015VB,0,3,0,0
1015VC,0,3,0,0
1015VD,0,3,0,0
1015VE,0,3,0,0
1015VG,0,3,0,0
1015VH,0,3,0,0
1015VJ,0,3,0,0
1015VK,0,3,0,0
1015VL,0,3,0,0
1015VM,0,3,0,0
1015VN,0,3,0,0
1015VP,0,3,0,0
1015VR,0,3,0,0
1015VS,0,3,0,0
1015VT,0,3,0,0
1015VV,0,3,0,0
1015VW,0,3,0,0
1015VX,0,3,0,0
1015VZ,0,3,0,0
1015WB,0,3,0,0
1015WC,0,3,0,0
1015WD,0,3,0,0
1015WE,0,3,0,0
1015WG,0,3,0,0
1015WH,0,3,0,0
1015WJ,0,3,0,0
1015WK,0,3,0,0
1015WL,0,3,0,0
1015WN,0,3,0,0
1015WP,0,3,0,0
1015WR,0,3,0,0
1015WS,0,3,0,0
1015WT,0,3,0,0
1015WV,0,3,0,0
1015WX,0,3,0,0
1015WZ,0,3,0,0
1015XA,0,3,0,0
1015XB,0,3,0,0
1015XC,0,3,0,0
1015XD,0,3,0,0
1015XE,0,3,0,0
1015XH,0,3,0,0
1015XJ,0,3,0,0
1015XK,0,3,0,0
1015XL,0,3,0,0
1015XM,0,3,0,0
1015XN,0,3,0,0
1015XP,0,3,0,0
1015XR,0,3,0,0
1015XS,0,3,0,0
1015XT,0,3,0,0
1015XV,0,3,0,0
1015XW,0,3,0,0
1015XX,0,3,0,0
1015ZA,0,3,0,0
1015ZB,0,3,0,0
1015ZD,0,3,0,0
1015ZE,0,3,0,0
1015ZG,0,3,0,0
1015ZH,0,3,0,0
1015ZJ,0,3,0,0
1015ZK,0,3,0,0
1015ZL,0,3,0,0
1015ZM,0,3,0,0
1015ZN,0,3,0,0
1015ZP,0,3,0,0
1015ZR,0,3,0,0
1016AA,0,2,0,0
1016AB,0,2,0,0
1016AC,0,2,0,0
1016AD,0,2,0,0
1016AE,0,2,0,0
1016AG,0,2,0,0
1016AH,0,2,0,0
1016AJ,0,2,0,0
1016AK,0,2,0,0
1016AL,0,2,0,0
1016AM,0,2,0,0
1016AN,0,2,0,0
1016AP,0,2,0,0
1016AR,0,2,0,0
1016AS,0,2,0,0
1016AT,0,2,0,0
1016AV,0,2,0,0
1016AW,0,2,0,0
1016AX,0,2,0,0
1016AZ,0,2,0,0
1016BA,0,2,0,0
1016BB,0,2,0,0
1016BC,0,2,0,0
1016BD,0,2,0,0
1016BE,0,2,0,0
1016BG,0,2,0,0
1016BH,0,2,0,0
1016BJ,0,2,0,0
1016BK,0,2,0,0
1016BL,0,2,0,0
1016BM,0,2,0,0
1016BN,0,2,0,0
1016BP,0,2,0,0
1016BR,0,2,0,0
1016BS,0,2,0,0
1016BT,0,2,0,0
1016BV,0,2,0,0
1016BW,0,2,0,0
1016BX,0,2,0,0
1016BZ,0,2,0,0
1016CA,0,2,0,0
1016CB,0,2,0,0
1016CC,0,2,0,0
1016CD,0,2,0,0
1016CE,0,2,0,0
1016CG,0,2,0,0
1016CH,0,2,0,0
1016CJ,0,2,0,0
1016CK,0,2,0,0
1016CL,0,2,0,0
1016CM,0,2,0,0
1016CN,0,2,0,0
1016CP,0,2,0,0
1016CR,0,2,0,0
1016CS,0,2,0,0
1016CT,0,2,0,0
1016CW,0,2,0,0
1016CX,0,2,0,0
1016CZ,0,2,0,0
1016DA,0,2,0,0
1016DB,0,2,0,0
1016DC,0,2,0,0
1016DD,0,2,0,0
1016DE,0,2,0,0
1016DG,0,2,0,0
1016DH,0,2,0,0
1016DJ,0,2,0,0
1016DK,0,2,0,0
1016DL,0,2,0,0
1016DM,0,2,0,0
1016DN,0,2,0,0
1016DP,0,2,0,0
1016DR,0,2,0,0
1016DS,0,2,0,0
1016DT,0,2,0,0
1016DV,0,2,0,0
1016DW,0,2,0,0
1016DX,0,2,0,0
1016DZ,0,2,0,0
1016EA,0,2,0,0
1016EB,0,2,0,0
1016EC,0,2,0,0
1016ED,0,2,0,0
1016EE,0,2,0,0
1016EG,0,2,0,0
1016EH,0,2,0,0
1016EJ,0,2,0,0
1016EK,0,2,0,0
1016EL,0,2,0,0
1016EM,0,2,0,0
1016EN,0,2,0,0
1016EP,0,2,0,0
1016ER,0,2,0,0
1016ES,0,2,0,0
1016ET,0,2,0,0
1016EV,0,2,0,0
1016EW,0,2,0,0
1016EX,0,2,0,0
1016EZ,0,2,0,0
1016GA,0,2,0,0
1016GB,0,2,0,0
1016GC,0,2,0,0
1016GD,0,2,0,0
1016GE,0,2,0,0
1016GG,0,2,0,0
1016GH,0,2,0,0
1016GJ,0,2,0,0
1016GK,0,2,0,0
1016GL,0,2,0,0
1016GM,0,3,0,0
1016GN,0,2,0,0
1016GP,0,2,0,0
1016GR,0,2,0,0
1016GS,0,2,0,0
1016GT,0,2,0,0
1016GV,0,2,0,0
1016GW,0,2,0,0
1016GX,0,2,0,0
1016GZ,0,2,0,0
1016HA,0,2,0,0
1016HB,0,2,0,0
1016HC,0,2,0,0
1016HD,0,2,0,0
1016HE,0,2,0,0
1016HG,0,2,0,0
1016HH,0,2,0,0
1016HJ,0,2,0,0
1016HK,0,2,0,0
1016HL,0,2,0,0
1016HM,0,2,0,0
1016HN,0,2,0,0
1016HP,0,2,0,0
1016HR,0,2,0,0
1016HS,0,2,0,0
1016HT,0,2,0,0
1016HV,0,2,0,0
1016HW,0,2,0,0
1016HX,0,2,0,0
1016HZ,0,2,0,0
1016JA,0,2,0,0
1016JB,0,2,0,0
1016JC,0,2,0,0
1016KA,0,2,0,0
1016KB,0,2,0,0
1016KC,0,2,0,0
1016KD,0,2,0,0
1016KE,0,2,0,0
1016KG,0,2,0,0
1016KH,0,2,0,0
1016KJ,0,2,0,0
1016KK,0,2,0,0
1016KL,0,2,0,0
1016KM,0,2,0,0
1016KN,0,2,0,0
1016KP,0,2,0,0
1016KR,0,2,0,0
1016KS,0,2,0,0
1016KT,0,2,0,0
1016KV,0,2,0,0
1016KW,0,2,0,0
1016KX,0,2,0,0
1016KZ,0,2,0,0
1016LA,0,2,0,0
1016LB,0,2,0,0
1016LC,0,2,0,0
1016LD,0,2,0,0
1016LE,0,2,0,0
1016LG,0,2,0,0
1016LH,0,2,0,0
1016LJ,0,2,0,0
1016LK,0,2,0,0
1016LL,0,2,0,0
1016LM,0,2,0,0
1016LN,0,2,0,0
1016LP,0,2,0,0
1016LR,0,2,0,0
1016LS,0,2,0,0
1016LT,0,2,0,0
1016LV,0,2,0,0
1016LW,0,2,0,0
1016LX,0,2,0,0
1016LZ,0,2,0,0
1016MA,0,2,0,0
1016MB,0,2,0,0
1016MC,0,2,0,0
1016NA,0,2,0,0
1016NB,0,2,0,0
1016NC,0,2,0,0
1016ND,0,2,0,0
1016NE,0,2,0,0
1016NG,0,2,0,0
1016NH,0,2,0,0
1016NJ,0,2,0,0
1016NK,0,2,0,0
1016NL,0,2,0,0
1016NM,0,2,0,0
1016NN,0,2,0,0
1016NP,0,2,0,0
1016NR,0,2,0,0
1016NS,0,2,0,0
1016NT,0,2,0,0
1016NV,0,2,0,0
1016NX,0,2,0,0
1016NZ,0,2,0,0
1016PA,0,2,0,0
1016PB,0,2,0,0
1016PC,0,2,0,0
1016PD,0,2,0,0
1016PE,0,2,0,0
1016PG,0,2,0,0
1016PH,0,2,0,0
1016PJ,0,2,0,0
1016PK,0,2,0,0
1016PL,0,2,0,0
1016PM,0,2,0,0
1016PN,0,2,0,0
1016PP,0,2,0,0
1016PR,0,2,0,0
1016PS,0,2,0,0
1016PT,0,2,0,0
1016PV,0,2,0,0
1016PW,0,2,0,0
1016PX,0,2,0,0
1016PZ,0,2,0,0
1016RA,0,2,0,0
1016RB,0,2,0,0
1016RC,0,2,0,0
1016RD,0,2,0,0
1016RE,0,2,0,0
1016RG,0,2,0,0
1016RH,0,2,0,0
1016RJ,0,2,0,0
1016RK,0,2,0,0
1016RL,0,2,0,0
1016RM,0,2,0,0
1016RN,0,2,0,0
1016RP,0,2,0,0
1016RR,0,2,0,0
1016RS,0,2,0,0
1016RT,0,2,0,0
1016RV,0,2,0,0
1016RW,0,2,0,0
1016RX,0,2,0,0
1016RZ,0,2,0,0
1016SB,0,2,0,0
1016SC,0,2,0,0
1016SG,0,2,0,0
1016SH,0,2,0,0
1016SJ,0,2,0,0
1016SK,0,2,0,0
1016SL,0,2,0,0
1016SM,0,2,0,0
1016SN,0,2,0,0
1016SP,0,2,0,0
1016SR,0,2,0,0
1016ST,0,2,0,0
1016SV,0,2,0,0
1016SW,0,2,0,0
1016SX,0,2,0,0
1016SZ,0,2,0,0
1016TA,0,2,0,0
1016TB,0,2,0,0
1016TC,0,2,0,0
1016TD,0,2,0,0
1016TE,0,2,0,0
1016TG,0,2,0,0
1016TH,0,2,0,0
1016TJ,0,2,0,0
1016TK,0,2,0,0
1016TL,0,2,0,0
1016TM,0,2,0,0
1016TN,0,2,0,0
1016TP,0,2,0,0
1016TR,0,2,0,0
1016TS,0,2,0,0
1016TT,0,2,0,0
1016TV,0,2,0,0
1016TW,0,2,0,0
1016TX,0,2,0,0
1016TZ,0,2,0,0
1016VA,0,2,0,0
1016VB,0,2,0,0
1016VC,0,2,0,0
1016VD,0,2,0,0
1016VE,0,2,0,0
1016VG,0,2,0,0
1016VH,0,2,0,0
1016VJ,0,2,0,0
1016VK,0,2,0,0
1016VL,0,2,0,0
1016VM,0,2,0,0
1016VN,0,2,0,0
1016VP,0,2,0,0
1016VR,0,2,0,0
1016VS,0,2,0,0
1016VT,0,2,0,0
1016VV,0,2,0,0
1016VW,0,2,0,0
1016VX,0,2,0,0
1016VZ,0,2,0,0
1016WB,0,2,0,0
1016WC,0,2,0,0
1016XA,0,2,0,0
1016XB,0,2,0,0
1016XC,0,2,0,0
1016XD,0,2,0,0
1016XE,0,2,0,0
1016XG,0,2,0,0
1016XH,0,2,0,0
1016XJ,0,2,0,0
1016XK,0,2,0,0
1016XL,0,2,0,0
1016XM,0,2,0,0
1016XN,0,2,0,0
1016XP,0,2,0,0
1016XR,0,2,0,0
1016XS,0,2,0,0
1016XT,0,2,0,0
1016XV,0,2,0,0
1016XW,0,2,0,0
1016XX,0,2,0,0
1016XZ,0,2,0,0
1016ZA,0,2,0,0
1016ZB,0,2,0,0
1017AA,0,2,0,0
1017AB,0,2,0,0
1017AC,0,2,0,0
1017AD,0,2,0,0
1017AE,0,2,0,0
1017AG,0,2,0,0
1017AH,0,2,0,0
1017AJ,0,2,0,0
1017AK,0,2,0,0
1017AL,0,2,0,0
1017AM,0,2,0,0
1017AN,0,2,0,0
1017AP,0,2,0,0
1017AR,0,2,0,0
1017AS,0,2,0,0
1017AV,0,2,0,0
1017AW,0,2,0,0
1017AX,0,2,0,0
1017AZ,0,2,0,0
1017BA,0,2,0,0
1017BB,0,2,0,0
1017BC,0,2,0,0
1017BD,0,2,0,0
1017BE,0,2,0,0
1017BG,0,2,0,0
1017BH,0,2,0,0
1017BJ,0,2,0,0
1017BK,0,2,0,0
1017BL,0,2,0,0
1017BM,0,2,0,0
1017BN,0,2,0,0
1017BP,0,2,0,0
1017BR,0,2,0,0
1017BS,0,2,0,0
1017BT,0,2,0,0
1017BV,0,2,0,0
1017BW,0,2,0,0
1017BX,0,2,0,0
1017BZ,0,2,0,0
1017CA,0,2,0,0
1017CB,0,2,0,0
1017CC,0,2,0,0
1017CD,0,2,0,0
1017CE,0,2,0,0
1017CG,0,2,0,0
1017CH,0,2,0,0
1017CJ,0,2,0,0
1017CK,0,2,0,0
1017CL,0,2,0,0
1017CM,0,2,0,0
1017CN,0,2,0,0
1017CP,0,2,0,0
1017CR,0,2,0,0
1017CS,0,2,0,0
1017CT,0,2,0,0
1017CV,0,2,0,0
1017CW,0,2,0,0
1017CX,0,2,0,0
1017CZ,0,2,0,0
1017DA,0,2,0,0
1017DB,0,2,0,0
1017DC,0,2,0,0
1017DD,0,2,0,0
1017DE,0,2,0,0
1017DG,0,2,0,0
1017DH,0,2,0,0
1017DJ,0,2,0,0
1017DK,0,2,0,0
1017DL,0,2,0,0
1017DM,0,2,0,0
1017DN,0,2,0,0
1017DP,0,2,0,0
1017DR,0,2,0,0
1017DS,0,2,0,0
1017DT,0,2,0,0
1017DV,0,2,0,0
1017DW,0,2,0,0
1017DX,0,2,0,0
1017DZ,0,2,0,0
1017EA,0,2,0,0
1017EB,0,2,0,0
1017EC,0,2,0,0
1017ED,0,2,0,0
1017EE,0,2,0,0
1017EG,0,2,0,0
1017EH,0,2,0,0
1017EJ,0,2,0,0
1017EK,0,2,0,0
1017EL,0,2,0,0
1017EM,0,2,0,0
1017EN,0,2,0,0
1017EP,0,2,0,0
1017ER,0,2,0,0
1017ES,0,2,0,0
1017ET,0,2,0,0
1017EV,0,2,0,0
1017EW,0,2,0,0
1017EX,0,2,0,0
1017EZ,0,2,0,0
1017GA,0,2,0,0
1017GB,0,2,0,0
1017GC,0,2,0,0
1017GD,0,2,0,0
1017GE,0,2,0,0
1017GG,0,2,0,0
1017GH,0,2,0,0
1017GJ,0,2,0,0
1017GK,0,2,0,0
1017GL,0,2,0,0
1017GM,0,2,0,0
1017GN,0,2,0,0
1017GP,0,2,0,0
1017GR,0,2,0,0
1017GS,0,2,0,0
1017GT,0,2,0,0
1017GV,0,2,0,0
1017GW,0,2,0,0
1017GX,0,2,0,0
1017GZ,0,2,0,0
1017HA,0,2,0,0
1017HB,0,2,0,0
1017HC,0,2,0,0
1017HD,0,2,0,0
1017HE,0,2,0,0
1017HG,0,2,0,0
1017HH,0,2,0,0
1017HJ,0,2,0,0
1017HK,0,2,0,0
1017HL,0,2,0,0
1017HM,0,2,0,0
1017HN,0,2,0,0
1017HP,0,2,0,0
1017HR,0,2,0,0
1017HS,0,2,0,0
1017HT,0,2,0,0
1017HV,0,2,0,0
1017HW,0,2,0,0
1017HX,0,2,0,0
1017HZ,0,2,0,0
1017JA,0,2,0,0
1017JB,0,2,0,0
1017JC,0,2,0,0
1017JD,0,2,0,0
1017JE,0,2,0,0
1017JG,0,2,0,0
1017JH,0,2,0,0
1017JJ,0,2,0,0
1017JK,0,2,0,0
1017JL,0,2,0,0
1017JM,0,2,0,0
1017JN,0,2,0,0
1017JP,0,2,0,0
1017JR,0,2,0,0
1017JS,0,2,0,0
1017JT,0,2,0,0
1017JV,0,2,0,0
1017JW,0,2,0,0
1017JX,0,2,0,0
1017JZ,0,2,0,0
1017KA,0,2,0,0
1017KB,0,2,0,0
1017KC,0,2,0,0
1017KD,0,2,0,0
1017KE,0,2,0,0
1017KG,0,2,0,0
1017KH,0,2,0,0
1017KJ,0,2,0,0
1017KK,0,2,0,0
1017KL,0,2,0,0
1017KM,0,2,0,0
1017KN,0,2,0,0
1017KP,0,2,0,0
1017KR,0,2,0,0
1017KS,0,2,0,0
1017KT,0,2,0,0
1017KV,0,2,0,0
1017KW,0,2,0,0
1017KX,0,2,0,0
1017KZ,0,2,0,0
1017LA,0,2,0,0
1017LB,0,2,0,0
1017LC,0,2,0,0
1017LD,0,2,0,0
1017LE,0,2,0,0
1017LG,0,2,0,0
1017LH,0,2,0,0
1017LJ,0,2,0,0
1017LK,0,2,0,0
1017LL,0,2,0,0
1017LM,0,2,0,0
1017LN,0,2,0,0
1017LP,0,2,0,0
1017LR,0,2,0,0
1017LS,0,2,0,0
1017LT,0,2,0,0
1017LV,0,2,0,0
1017LW,0,2,0,0
1017LX,0,2,0,0
1017LZ,0,2,0,0
1017MA,0,2,0,0
1017MB,0,2,0,0
1017MC,0,2,0,0
1017NA,0,2,0,0
1017NB,0,2,0,0
1017NC,0,2,0,0
1017ND,0,2,0,0
1017NE,0,2,0,0
1017NG,0,2,0,0
1017NH,0,2,0,0
1017NJ,0,2,0,0
1017NK,0,2,0,0
1017NL,0,2,0,0
1017NM,0,2,0,0
1017NN,0,2,0,0
1017NP,0,2,0,0
1017NR,0,2,0,0
1017NS,0,2,0,0
1017NT,0,2,0,0
1017NV,0,2,0,0
1017NX,0,2,0,0
1017NZ,0,2,0,0
1017PA,0,2,0,0
1017PB,0,2,0,0
1017PC,0,2,0,0
1017PD,0,2,0,0
1017PE,0,2,0,0
1017PG,0,2,0,0
1017PH,0,2,0,0
1017PJ,0,2,0,0
1017PK,0,2,0,0
1017PL,0,2,0,0
1017PM,0,2,0,0
1017PN,0,2,0,0
1017PP,0,2,0,0
1017PR,0,2,0,0
1017PS,0,2,0,0
1017PT,0,2,0,0
1017PV,0,2,0,0
1017PW,0,2,0,0
1017PX,0,2,0,0
1017PZ,0,2,0,0
1017RA,0,2,0,0
1017RB,0,2,0,0
1017RC,0,2,0,0
1017RD,0,2,0,0
1017RE,0,2,0,0
1017RG,0,2,0,0
1017RH,0,2,0,0
1017RJ,0,2,0,0
1017RK,0,2,0,0
1017RL,0,2,0,0
1017RM,0,2,0,0
1017RN,0,2,0,0
1017RP,0,2,0,0
1017RR,0,2,0,0
1017RS,0,2,0,0
1017RT,0,2,0,0
1017RV,0,2,0,0
1017RW,0,2,0,0
1017RX,0,2,0,0
1017RZ,0,2,0,0
1017SB,0,2,0,0
1017SC,0,2,0,0
1017SE,0,2,0,0
1017SG,0,2,0,0
1017SH,0,2,0,0
1017SJ,0,2,0,0
1017SK,0,2,0,0
1017SL,0,2,0,0
1017SM,0,2,0,0
1017SN,0,2,0,0
1017SP,0,2,0,0
1017SR,0,2,0,0
1017ST,0,2,0,0
1017SV,0,2,0,0
1017SW,0,2,0,0
1017SX,0,2,0,0
1017SZ,0,2,0,0
1017TA,0,2,0,0
1017TB,0,2,0,0
1017TC,0,2,0,0
1017TD,0,2,0,0
1017TE,0,2,0,0
1017TG,0,2,0,0
1017TH,0,2,0,0
1017TJ,0,2,0,0
1017TK,0,2,0,0
1017TL,0,2,0,0
1017TM,0,2,0,0
1017TN,0,2,0,0
1017TP,0,2,0,0
1017TR,0,2,0,0
1017TS,0,2,0,0
1017TT,0,2,0,0
1017TV,0,2,0,0
1017TW,0,2,0,0
1017TX,0,2,0,0
1017TZ,0,2,0,0
1017VA,0,2,0,0
1017VB,0,2,0,0
1017VC,0,2,0,0
1017VD,0,2,0,0
1017VE,0,2,0,0
1017VG,0,2,0,0
1017VH,0,2,0,0
1017VJ,0,2,0,0
1017VK,0,2,0,0
1017VL,0,2,0,0
1017VM,0,2,0,0
1017VN,0,2,0,0
1017VP,0,2,0,0
1017VR,0,2,0,0
1017VS,0,2,0,0
1017VT,0,2,0,0
1017VV,0,2,0,0
1017VW,0,2,0,0
1017VX,0,2,0,0
1017VZ,0,2,0,0
1017WB,0,2,0,0
1017WC,0,2,0,0
1017WD,0,2,0,0
1017WE,0,2,0,0
1017WG,0,2,0,0
1017WH,0,2,0,0
1017WJ,0,2,0,0
1017WK,0,2,0,0
1017WL,0,2,0,0
1017WN,0,2,0,0
1017WP,0,2,0,0
1017WR,0,1,0,0
1017WS,0,2,0,0
1017WT,0,2,0,0
1017WV,0,2,0,0
1017WZ,0,2,0,0
1017XA,0,2,0,0
1017XB,0,2,0,0
1017XC,0,2,0,0
